# id:21--42-21 
-0.45,-0.72,-1.0258638745033
0.11,0.21,0.056346761582783
-0.89,-0.68,-1.889088990417
0.84,-0.12,-1.4274578532622
-0.42,-0.37,-0.1870693196717
-0.92,0.1,-1.594330338458
0.35,0.51,0.26899930578797
-0.46,-0.27,-0.5693639673938
-0.12,0.07,0.89902738816965
0.69,-0.72,-1.549082786436
-0.57,0.85,0.40676202632949
-0.49,-0.23,-0.63941016497132
-0.59,0.69,-0.20615341139924
-0.76,0.43,-0.57481126136225
0.99,-0.51,-2.4356683383399
0.19,-0.24,-0.29570598126887
0.77,0.45,-0.51319331619118
0.61,-0.77,-1.585345869396
-0.09,-0.68,-0.59105346226608
-0.48,0.02,-0.23733850411729
0.72,-0.69,-1.6304802458448
-0.5,-0.74,-1.3746465012588
0.41,0.5,0.023351558040518
-0.87,-0.87,-2.4290382970835
0.64,0.62,-0.46094139837045
0.97,-0.73,-2.4738910600266
-0.12,-0.21,-0.4506920145563
-0.26,0.04,-0.21378862225783
0.05,0.93,1.5807167163961
0.63,-0.83,-1.6915321214278
0.3,-0.13,-0.14110434302252
0.48,0.26,-0.36028392385039
-0.79,-0.82,-2.3666269567759
-0.94,-0.83,-2.5682001312752
-0.92,0.21,-1.3218650392271
0.2,1,1.02695801186
0.22,0.48,0.24163044929966
-0.09,-0.2,-0.057518426881924
-0.75,-0.48,-1.6387868259673
0.16,-0.32,-0.15919462849739
0.09,-0.86,-0.50573623750407
-0.73,-0.16,-1.4535773405556
0.67,-0.01,-0.82383589310086
0.63,0,-0.79462963213725
-0.46,-0.79,-1.11965490413
0.62,-0.9,-1.6421087934491
0.49,0.53,0.056228830249499
0.97,0.5,-1.6377632670955
0.68,-0.45,-1.2490828482346
-0.13,-0.93,-0.93026050128316
0.45,0.76,0.11235032670672
-0.8,-0.48,-1.7368903534894
-0.03,0.87,0.92768195300058
0.94,0.06,-1.689121656435
-0.76,0.11,-1.1487847471435
0.56,-0.61,-1.4509021610501
0.68,0.72,-0.41995224896893
-0.5,-0.19,-0.8036020860013
0.56,-0.79,-1.1765179389524
-0.67,-0.02,-0.92171693911161
0.69,0.74,-0.19116384814435
0.57,-0.28,-1.0126824944292
0.78,0.45,-0.99399485470847
-0.61,0.39,-0.18923924846277
0.78,0.97,-0.50365377648902
-0.47,0.37,-0.22240352071576
0.73,-0.64,-1.7392016068774
0.87,-0.54,-1.9193129982292
0.4,0.62,0.44142230253716
0.22,0.71,0.58462403487079
-0.72,-0.24,-1.2311198951763
-0.6,-0.42,-1.035501790587
-0.92,0.99,-0.80550275012802
-0.45,-0.78,-1.2446041687313
-0.29,-0.21,-0.66735743624239
0.75,-0.29,-1.4355980752986
-0.8,0.9,-0.41497565666168
0.4,-0.75,-1.5447697471964
0.02,-0.63,-0.66419193326341
0.71,-0.1,-1.4153016568499
0.69,0.12,-0.65118102718369
-0.62,-0.43,-0.8479268185588
0.97,0.98,-1.2571755710425
-0.31,0.72,0.54652143709841
0.16,0.35,0.173998690614
-0.87,-0.23,-1.7636379649049
0.95,0.92,-1.1030755592622
0.34,0.71,0.59995306936565
0.5,-0.41,-0.97956809357504
0.27,0.97,0.49993272035995
0.48,-0.12,-0.74561661787036
-0.21,-0.38,-0.48626974192451
0.61,1,0.030789105693923
0.81,-0.36,-1.1612554820381
-0.63,-0.86,-1.625018435473
-0.34,-0.12,-0.32065938538306
0.04,0.09,0.020215066343577
-0.02,-0.96,-1.1765947003646
-0.38,0,0.046922494458823
0.28,0.92,0.64501419857148
0.19,-0.48,-0.30772460644831
0.8,0.54,-0.79317695454848
0.41,-0.28,-0.46001655581655
0.16,-0.14,-0.40797039054496
0.34,-0.03,-0.34783129436088
0.77,0.26,-1.0209032932299
-0.38,-0.65,-0.93816871412733
0.41,-0.38,-0.55288594366341
-0.9,0.29,-1.2059787200447
-0.2,0.35,0.26596522887026
0.05,0.86,0.86896907840673
0.33,-0.57,-1.046883661951
0.8,-0.2,-1.7690475192775
-0.01,0.66,0.68655023379593
0.6,-0.23,-0.86593097270722
-0.58,0.83,0.25634775991748
-0.04,0.64,1.1010004441291
-0.18,-0.97,-1.2082289104769
0.15,-0.03,0.016391177634904
-0.7,0.63,-0.36880717139281
0.37,-0.36,-0.51311686992394
0.34,0.84,0.73435048961352
-0.88,-0.87,-2.271348236349
0.54,-0.93,-1.6218545884227
0.17,0.63,0.40605196353951
0.33,0.87,0.59360055158871
0.48,-0.17,-0.43369042099666
0.96,0.2,-1.9815686057433
-0.04,-0.02,0.041279746138006
0.44,-0.56,-1.1140315695802
-0.82,0.19,-1.3356587293522
-0.89,0.51,-0.76039466272083
0.87,-0.74,-2.5388096674947
0.45,0.96,0.80578034912167
-0.2,-0.84,-1.063034217322
0.47,-0.08,-0.69296257673918
0.72,-0.09,-0.89164294988128
-0.18,-0.85,-0.74799414333512
0.19,0.91,0.70383082043573
-0.34,-0.16,-0.033858029681257
-0.86,0.73,-0.61326433636889
0.41,-0.92,-1.2884854652995
-0.15,0.94,0.75923244717165
0.17,-0.78,-0.92440571986007
0.84,-0.66,-1.9749693426719
0.9,-0.63,-2.0233475675811
0.94,-0.72,-2.5978309625244
-0.8,0.61,-0.7504464898577
-0.93,-0.56,-1.9596834305531
-0.6,0.35,-0.238178888597
-0.98,0,-2.065277397371
-0.17,0.88,1.3075933380475
-0.28,-0.7,-1.1977571369484
-0.64,0.13,-0.73148348307913
0.3,-0.06,-0.4784489398636
-0.89,-0.97,-2.8549313099398
0.52,-0.04,-0.39383664271425
